trans_date_trans_time,year,month,day,time,cc_num,card_network,user_id,card_id,payment_method,merchant,category,mcc,amount,first,last,gender,street,city,state,zip,region,lat,long,city_pop,job,income,dob,trans_num,unix_time,merch_lat,merch_long,is_foreign,errors,is_fraud,is_anomaly,days_since_last_transaction,transaction_amount_delta
14-02-2022 14:32,2022,2,14,14:32,3540013785215772,JCB,36847,368472,Contactless Payment,Latino Store,travel,3006,50.0,Kaitlyn,Howard,F,813 Samantha Mall Suite 647,Davisland,MA,68350,US,39.05143657023444,-110.77941306853941,7756510,Sales Representative,64725,10-12-1966,b63ff37a57e7ff4050fcb55b54813a44,1644829371,40.92854811301572,154.88357961490738,1,,1,0,4.808877314814815,-327.37
30-06-2020 12:35,2020,6,30,12:35,2716504583968229,Mastercard,13158,131580,Online Transaction,Southern Store,online_shopping,5969,175.69,Rocío,López,F,Carrera 1J # 43-30 Sur,San Pelayo,Francisco Pizarro,709953,LATAM,-13.774257323357546,-40.58890984500954,654531,Senior Teacher,133715,15-11-1983,998953607359530d8cd36e43ad94dd34,1593500758,29.052007431448892,-78.55106200857878,0,,1,0,32.17916666666667,165.69
27-06-2023 17:09,2023,6,27,17:09,2254262619621493,Mastercard,31478,314780,Online Transaction,Latino Store,retail,5651,62.33,Lynn,Richardson,F,46209 Hood Roads,Port Stephaniefort,MT,55561,US,29.45355362991699,-124.17694178657443,6333714,Graphic Designer,37745,24-09-1963,b12f88864dce5cf70b790c70515494d1,1687865950,-3.197280684849858,-70.82262504370863,1,,1,0,47.86100694444445,52.33
06-05-2022 19:30,2022,5,6,19:30,2287609292922932,Mastercard,18007,180070,Swipe Transaction,El Corral,restaurant,5813,91.25,Anthony,White,M,6791 Christopher Corner,Martinezland,MA,04389,US,29.8091069592035,-76.79674639560517,6421152,Electrician,62925,07-01-1991,011698edfc47a9799e42c4396201761a,1651845640,59.35611992340792,19.19846061209945,1,Invalid PIN,1,0,102.97299768518519,30.85
13-02-2020 18:28,2020,2,13,18:28,6498175429471554,Discover,63964,639642,Online Transaction,Royal Market,retail,5311,793.42,Debra,Baldwin,F,4224 George Garden Apt. 232,North Anthonyborough,DC,59167,US,26.628232241896708,-105.50812021192115,383421,Nurse,55067,23-04-1948,2239fc8d4b6501579946670d239c6b3d,1581598722,-42.015131037557474,-104.64832970491378,1,,1,0,0.0,0.0
20-01-2022 10:38,2022,1,20,10:38,349212899339084,American Express,50777,507770,Swipe Transaction,Pacific Market,retail,5399,82.09,知実,橋本,F,523 小林 Street,渋谷区,安房郡鋸南町,846-4972,APAC,-13.22337138632399,171.1607203561482,1284867,Cashier,26047,14-06-1988,cc65a235eabba2be7d3c6dfcc38a1038,1642655333,35.86369638040292,13.142174702851754,0,,1,0,275.9651273148148,53.47
28-09-2022 12:31,2022,9,28,12:31,4985599316272916,Visa,31912,319120,Online Transaction,US General Store,online_shopping,5968,59.91,Belinda,Gotthard,F,Pechelgasse 58,Pasewalk,Brandenburg,02527,EU,43.21798626550434,-4.8362280061358875,7567599,Software Engineer,119380,17-01-1953,61dcef366ca11f3b0eda7c835219381d,1664348514,-9.632523856946214,124.17625508076105,1,,1,0,73.02856481481481,49.91
09-07-2021 19:14,2021,7,9,19:14,3533495397564622,JCB,46954,469540,Swipe Transaction,Unknown-Donovan-Harris,gas_transport,4121,1.17,Tom,Payne,M,"Studio 65D
Bennett street",Hydemouth,Adamsmouth,W7G 3WA,EU,40.71676600542441,11.902317949490332,7836778,Senior Teacher,131659,04-06-1996,78deb8aeb311998c7a0f73e5297cbac5,1625838270,-49.84884768678533,-72.68926427136344,1,,1,0,113.26846064814815,-32.769999999999996
27-02-2023 18:35,2023,2,27,18:35,4482233094723326,Visa,46134,461341,Contactless Payment,American Outlet,services,7298,121.63,Samuel,Jones,M,42411 Johns Mountains Suite 466,West Renee,NC,19618,US,33.45865772108715,-83.62334254287612,22523,Food Service Worker,33218,06-01-1968,487291de07d03dd303103c43ce418e8c,1677503108,33.267627590946574,-83.55601363542418,0,,1,0,9.922060185185185,56.53999999999999
17-01-2022 12:18,2022,1,17,12:18,4548896211052323,Visa,60344,603442,Swipe Transaction,Unknown-Brown-Wall,online_shopping,5964,1.98,Tara,Smith,F,150 Michael Streets Suite 778,North Peterport,HI,57723,US,38.912040966217845,-91.76767869577746,11211,Cashier,30156,28-11-1945,a08b2cfc096d4b4639761dddc21a484c,1642402117,54.76253094181605,-4.331732902044525,0,Technical Error,1,0,144.78605324074073,-113.49
26-10-2021 09:38,2021,10,26,09:38,4047210101017420,Visa,8540,85402,Contactless Payment,Royal Shop,online_shopping,5967,886.4,Timothy,Richards,M,1956 Franco Estates Suite 091,Port Suzanne,NJ,43186,US,36.89744235873887,-107.75759935805465,6016582,Sales Representative,41057,15-10-1996,be5b3affc1e10c470bcc7be1d78d533f,1635221287,-4.056207319587358,154.17400752319088,1,,1,0,19.965104166666666,820.3199999999999
17-01-2023 21:31,2023,1,17,21:31,4061647607470153,Visa,23214,232141,Online Transaction,US General Store,services,7216,73.06,Harold,Turner,M,23425 Patricia Flat Suite 175,Robertland,NH,27261,US,30.36753676808232,-79.88223498449503,1065325,Delivery Driver,26692,08-12-2005,ef440be7a09859b3328fd28e45e20a45,1673971271,54.75810790075094,24.86036119205177,0,Invalid PIN,1,0,40.29070601851852,7.859999999999999
28-02-2021 14:25,2021,2,28,14:25,2299197852835914,Mastercard,50555,505551,Online Transaction,Latino Market,travel,3000,3654.21,Tadeo,Iriarte,M,Callejón Chuy Requena 295,Ceuta,Huelva,16031,EU,54.31220837758464,-0.31110896504360497,6782506,Senior Teacher,88529,02-02-1995,02c9130a5497bf1e4d94fe6bd232fd39,1614502541,-37.56186492226793,-97.21162984749266,1,,1,0,1.956701388888889,3644.21
16-10-2021 18:52,2021,10,16,18:52,2224629426393631,Mastercard,13836,138360,Online Transaction,Pacific Market,retail,5691,127.37,Vanessa,Dixon,F,9124 Mcguire Skyway,Port Trevor,OH,71727,US,42.782432444236505,-101.08924323941862,6911369,Police Officer,62837,08-01-1977,0f98f8b4b2ec962d3200503f82f03338,1634390537,-28.8855308022423,-55.6691668955591,1,,1,0,78.5290162037037,12.740000000000009
07-06-2023 11:41,2023,6,7,11:41,4590111388191563,Visa,34236,342360,Swipe Transaction,Vapiano,restaurant,5813,72.85,Tony,Farmer,M,055 Watson Flats,Welchport,NY,87751,US,32.01889586290226,-100.65976811847256,3653819,Pharmacist,125109,20-07-1981,46daa920cce93d2d86de1d1babdf5813,1686118267,17.55268985255573,-85.76157859712228,1,,1,0,27.92304398148148,-220.79
06-01-2021 18:32,2021,1,6,18:32,4202828765638836,Visa,11978,119780,Online Transaction,Shell,gas_transport,4121,149.42,Benigno,Plaza,M,Pasaje de Ileana Amor 666,Zamora,Girona,36325,EU,54.19076700870255,17.28469623554098,334569,Financial Analyst,119202,03-01-1989,d18ea1491836411401a5d5e3fe4c2b8e,1609938161,24.3514321323062,-107.7485158127997,1,,1,0,55.19186342592592,54.79999999999998
25-11-2022 15:13,2022,11,25,15:13,5219131430388291,Mastercard,49500,495000,Online Transaction,"Unknown-Mcdaniel, Bentley and Mclaughlin",retail,5734,628.68,Luis,Tyler,M,2697 Mathis Ford Suite 064,Wongville,WI,74586,US,45.77893716629387,-104.85260465626995,451286,Cashier,24463,03-02-1964,4146c1172051bea50b54b2a74ae172f4,1669369431,48.937230276936845,12.598402695752213,1,,1,0,31.316608796296297,550.43
29-04-2021 19:16,2021,4,29,19:16,4031615882368924,Visa,16233,162330,Swipe Transaction,Unknown-Medina-Navarro,retail,5651,0.42,Stephanie,Dunn,F,1 Hudson canyon,South Rebecca,Singhside,L5 9AR,EU,51.6023517709462,7.731863309362815,6026144,Project Manager,147083,03-09-1946,fd47233ac9c4d76680f21f353050b038,1619703970,25.328533124972367,116.36195719182317,0,,1,0,16.00957175925926,-9.58
12-08-2022 20:48,2022,8,12,20:48,2408318104074225,Mastercard,21470,214701,Swipe Transaction,Gong Cha,restaurant,5814,308.2,Arthur,Bailly,M,"93, avenue Suzanne Hamel",TeixeiraVille,Saint Hélène,67449,EU,45.00356487742053,-5.00135798644977,121809,Senior Software Architect,296753,23-06-1947,ed93e931daf1087621ecf6d80007d540,1660317516,37.43258063536252,-77.28029641574426,1,,1,0,135.4552662037037,270.96999999999997
24-10-2022 18:07,2022,10,24,18:07,6011884872152607,Discover,69563,695630,Online Transaction,Unknown-Russell-Daniels,online_shopping,5968,635.72,Maura,Cainero,F,"Vicolo Adelmo, 9 Appartamento 3",Manoppello Scalo,Ogliastra,08027,EU,56.724281537779156,-2.5188945168540844,6359,Architect,91512,24-02-1963,3c449c42fa5141a3cff7b4c7915fc4d0,1666615046,-39.66757138459687,-78.21865579779575,0,,1,0,10.018043981481481,563.72
25-06-2023 14:37,2023,6,25,14:37,4366057546946315,Visa,24992,249920,Online Transaction,Panera Bread,restaurant,5814,174.63,Nicholas,Petty,M,309 Joel Club Apt. 479,Sarahmouth,PA,45467,US,32.60667771746628,-93.02990205256549,305927,Sales Representative,52127,01-03-1998,89ba17253342bed386b75137cb37fd94,1687684050,42.91238715784455,-9.344094243747293,0,,1,0,29.778194444444445,160.85999999999999
25-01-2023 11:29,2023,1,25,11:29,4886160283308817,Visa,19312,193120,Online Transaction,Leon,restaurant,5812,28.15,Mesut,Eberth,M,Barkholzring 40,Hohenmölsen,Rheinland-Pfalz,46893,EU,37.24900463560233,27.28880260205115,40847,Plumber,69886,09-12-1950,fc9d4f5a33c8f865f985f73548284eb6,1674626394,17.424207665310803,-96.50827617901908,0,,1,0,140.74392361111111,-70.94
06-12-2021 07:42,2021,12,6,07:42,2221778587037646,Mastercard,54398,543982,Chip Transaction,Southern Store,online_shopping,5968,73.21,Robert,Peterson,M,96196 Tammy Knolls,West Frankland,FL,99399,US,36.47532317741897,-73.73496279307932,6582010,Architect,109835,25-08-1968,f962577555832362fc1e72fed3291961,1638756742,12.31385416020872,153.90870810469545,1,,1,0,60.61748842592593,14.719999999999992
27-02-2023 09:23,2023,2,27,09:23,4799741462727467,Visa,51063,510631,Swipe Transaction,Southern Store,online_shopping,5969,75.24,Víctor,Ramos,M,Calle 9K Bis # 28-51 Sur,Purísima de la Concepción,Calarcá,191916,LATAM,12.848746526022126,-106.87931032060226,231334,Project Manager,77913,28-07-1959,104016feed85d86498449531bf877e4b,1677469982,-53.55217412523462,-51.38436826183653,0,,1,0,110.67803240740741,-15.510000000000005
16-05-2023 11:22,2023,5,16,11:22,4581264410516816,Visa,46375,463750,Online Transaction,Eastern Store,online_shopping,5964,0.2,Stephanie,Hardin,F,92053 Morris Heights,Reginaldchester,RI,55389,US,46.13817030354484,-95.94540069248713,5696086,Office Manager,64040,26-06-1950,c45d8ddac3c9177cd63e97fb8f365f1b,1684216369,37.669845402814886,-92.49644992276276,1,,1,0,14.775243055555556,-133.18
28-08-2022 21:16,2022,8,28,21:16,4849232301853872,Visa,49388,493881,Online Transaction,Burger King,restaurant,5814,195.61,Cheryl,Elliott,F,265 Ryan Locks,Andrewshire,IA,63787,US,38.811739856069885,-121.93500109304239,5873059,Teacher,59454,04-10-1978,8a941fffc50bd07950c3a69db9feae35,1661701568,-27.659741552589672,-52.08175000775493,0,,1,0,25.37474537037037,108.83000000000001
05-04-2023 18:09,2023,4,5,18:09,4552987823287002,Visa,35214,352140,Online Transaction,Unknown-Chandler-Edwards,retail,5311,67.24,Frank,Mosquera,M,Calle 47 # 47-15,San Martín de Loba,Duitama,231811,LATAM,-0.6768453215878765,-49.76376921674265,416105,Police Officer,70932,29-03-1967,f429613de077742b8644a69e8000c841,1680698358,44.389860699604235,27.93830678546798,1,Card Limit Exceeded,1,0,143.12826388888888,18.019999999999996
17-06-2020 18:16,2020,6,17,18:16,6445172412109199,Discover,44652,446520,Contactless Payment,Latino Shop,online_shopping,5966,955.44,Patricia,Delgado,F,Avda. Francisco Valenzuela 4162,Retiro,San Esteban,9031060,LATAM,-34.830421284097156,-77.15926357588157,86701,Retail Sales Associate,29112,10-07-1947,03ac0cce8751437162f7bc1a5a9e66b9,1592397984,-31.399815414221433,-108.99518552076488,0,,1,0,7.937962962962963,913.3000000000001
14-08-2021 14:59,2021,8,14,14:59,2336754430057835,Mastercard,51758,517580,Online Transaction,Eastern Store,travel,3004,325.4,华,田,M,潜江街t座,海燕县,英县,433557,APAC,5.949664937325018,166.7179884493282,34412,Engineering Manager,192512,13-11-1989,ceffd58cb0e8397471eb16354177dcb0,1628933367,5.9399640115146495,166.67665713348518,0,,1,0,4.02162037037037,274.09999999999997
27-06-2021 13:48,2021,6,27,13:48,3543448048289034,JCB,28448,284480,Swipe Transaction,Southern Market,health,5975,60.45,Lauren,Phillips,F,577 Boyer Club Apt. 886,Colleentown,WI,97074,US,44.222515474801995,-96.21076234464776,462749,Cashier,19029,04-01-1985,9dc52368dc96fd61bc0074a21a4a8274,1624781939,56.09070241706888,21.673598322668397,1,Card Reader Error,1,0,73.8315162037037,5.140000000000001
17-06-2021 10:14,2021,6,17,10:14,344609404465312,American Express,5839,58390,Swipe Transaction,Unknown-Carlson-Cruz,entertainment,7929,106.25,Sophie,Torres,F,"331, boulevard Salmon",Pascal-sur-Mer,Robin,19933,EU,42.421016713505566,4.434181786957346,54798,Corporate Executive,275418,15-05-1993,30fc32c33fb38efde22bb4bf7518105b,1623905080,33.428761557181545,84.48208698537009,1,Technical Error,1,0,15.930289351851853,91.55
29-08-2022 21:25,2022,8,29,21:25,4727608272447079,Visa,58372,583720,Chip Transaction,Unknown-Warner-Gibson,retail,5651,543.87,Eduard,Restrepo,M,Cr. 22 # 76-99 Sur,Cicuco,Siachoque,973908,LATAM,-27.340262669401874,-76.08199470788298,1483404,Accountant,69794,05-11-1964,e4c964004158ba8d03ae522bae53ce65,1661788550,38.73212326694261,-5.1638649567309125,1,,1,0,417.1611458333333,517.77
10-02-2021 07:36,2021,2,10,07:36,2229736136430845,Mastercard,12105,121053,Online Transaction,Unknown-Lyons-Bender,grocery_pos,5422,0.19,Nicholas,Harris,M,98703 Jacob Centers Apt. 933,East Thomas,VI,34343,US,43.30261133060607,-101.59669965609132,85261,Call Center Representative,28599,12-11-1982,e5a5fa0c2c567fb7df6f28956fc03773,1612922810,59.299600081791,15.571060923829151,1,,1,0,105.76525462962962,-81.75
11-03-2020 14:37,2020,3,11,14:37,2717931180213914,Mastercard,59226,592260,Chip Transaction,US General Store,travel,3003,241.65,Lorenza,Carretero,F,Urbanización de Cristina Grande 192,Cáceres,Segovia,32152,EU,58.104054070674906,-4.563832692217997,3242516,Graphic Designer,69704,17-01-1942,3108b49ec759446dbbb6c4d95006544d,1583917622,19.69519106937186,131.8501164225995,1,,1,0,0.0,0.0
30-01-2021 13:10,2021,1,30,13:10,4298971340335971,Visa,2621,26211,Contactless Payment,Unknown-Short-Garcia,retail,5734,1.55,경숙,이,F,세종특별자치시 종로구 서초대9길 131,부여군,용인시,27594,APAC,-32.60276739912183,96.19598554367143,251493,Graphic Designer,64908,01-06-1997,8a41b12cda21476d6a877f74c770760e,1611992449,47.386681782477766,-115.15026913956197,1,,1,0,8.769027777777778,-93.66
10-06-2022 18:37,2022,6,10,18:37,2295012934160426,Mastercard,3671,36710,Chip Transaction,Euro Store,entertainment,7922,39.71,真綾,高橋,F,621 伊藤 Street,川崎市多摩区,横浜市港南区,264-0237,APAC,-9.864882453147025,136.97221321409066,196848,Office Manager,45636,02-07-1980,b1d734a6ab0f1c0863096ee8d2458b69,1654866444,38.48540594779666,-3.709476319942646,1,,1,0,206.99868055555555,-48.4
31-05-2022 19:01,2022,5,31,19:01,4719316520691403,Visa,33221,332211,Online Transaction,Pacific Shop,retail,5732,130.69,성수,이,M,부산광역시 은평구 양재천가 252-35,의정부시,예산군,85724,APAC,18.707356883186385,143.40487870478995,1291404,Financial Analyst,98352,01-10-1987,244909d2b940bc2b554af79da19828d5,1654003866,56.69135165459474,19.25902465321088,0,,1,0,2.0025578703703704,75.31
18-04-2022 18:12,2022,4,18,18:12,343569559558213,American Express,4993,49931,Swipe Transaction,Eastern Store,online_shopping,5969,1.46,Joseph,Lopez,M,10292 Rodriguez Dam,Lake Christine,AL,76550,US,29.854917415424183,-120.61486807140514,442399,Graphic Designer,65300,06-12-1998,8d99828954c780c4f59304f64d9babf8,1650285736,31.137403823123716,-78.95827066033516,1,,1,0,1.2365162037037036,-341.6
27-07-2022 15:51,2022,7,27,15:51,2226422813175406,Mastercard,37259,372590,Swipe Transaction,Saizeriya,restaurant,5812,201.58,Jasmine,Hunter,F,3411 Joseph Walks,Scottside,PW,94070,US,31.940596714355365,-117.67590076480712,4847644,Sales Representative,60301,04-09-1951,d2c68dad5e8019ebd90501a555421290,1658917268,47.10566150224562,-6.262762830732207,1,,1,0,154.87722222222223,170.12
30-09-2022 16:12,2022,9,30,16:12,2586779934459742,Mastercard,16778,167780,Swipe Transaction,US General Store,travel,3000,2461.12,Guillermo,Arteaga,M,"Avenida Timor-Leste 335 Edif. 961 , Depto. 715",Vieja Eritrea,Nayarit,52210,LATAM,-48.22361196207482,-42.76709236574466,1722805,Attorney,205669,27-08-2001,5da6dd43ae7b183381744f02ea63c946,1664534529,47.77870743527399,-112.5084353139197,1,,1,0,30.87960648148148,2424.42
27-11-2020 09:04,2020,11,27,09:04,2646166341315220,Mastercard,54944,549441,Online Transaction,American Outlet,health,8011,85.06,Jessica,Walker,F,842 Henry Manor Suite 919,South Jameschester,OR,44236,US,33.10546845949385,-118.56886632410814,44037,Police Officer,69214,02-02-1973,5cba15343791806ebf5c2c239841e8b9,1606448081,-27.683372003528675,153.13311757176524,0,,1,0,4.826400462962963,46.31
25-01-2023 20:23,2023,1,25,20:23,3559878344725141,JCB,39877,398772,Swipe Transaction,Shell,gas_transport,4111,40.01,Melissa,Campos,F,375 Raymond Lock Apt. 403,Christopherstad,NV,29576,US,25.755178063634137,-115.43149324537968,306563,Janitor,30915,16-04-2005,de2aaa82cf6b58ca8902b050a0f5b045,1674658430,34.260722037774784,133.30831721398877,0,,1,0,33.3315625,-37.18
01-04-2023 09:59,2023,4,1,09:59,4264831887305906,Visa,61638,616380,Online Transaction,Unknown-Gray Group,restaurant,5814,1.44,Pamela,Wheeler,F,7967 Hernandez Motorway Apt. 147,Hallberg,AK,13556,US,36.31078038877186,-104.6829177305471,87174,Investment Banker,185068,28-10-1990,c1616836c3702a5346e8ee37d6c0c56e,1680323368,57.5221661216591,3.1487463764182877,0,Insufficient Funds,1,0,164.7512152777778,-110.71000000000001
28-06-2023 19:22,2023,6,28,19:22,4638384547088031,Visa,49199,491991,Contactless Payment,"Unknown-Hernandez, Thompson and Boyd",online_shopping,5964,0.69,Anita,Young,F,2035 Sullivan Divide Apt. 543,Port Jamieberg,GA,48908,US,25.019489118734537,-98.48205942294406,4239688,Electrician,54046,20-09-1966,637aca81f77db4a2376bc2417229fa07,1687960325,-49.33942356762315,-75.91378779994216,1,,1,0,1.0662615740740742,-176.25
18-08-2022 11:17,2022,8,18,11:17,4554837957024941,Visa,7919,79191,Online Transaction,American Outlet,online_shopping,5964,191.59,Jeffrey,Bird,M,"Flat 23
Garry oval",Kirbyview,Alberthaven,W8 3ZU,EU,48.32216551468183,6.475053037098377,2713569,Attorney,169372,13-03-1945,f17146789933c74819090998479384d5,1660801649,22.175147679497783,-85.08391848514836,1,,1,0,184.81711805555557,77.63000000000001
28-04-2020 19:23,2020,4,28,19:23,5159820072419387,Mastercard,65303,653031,Online Transaction,USA Market,entertainment,7941,489.6,Charlotte,Esparza,F,39497 Sandy Forges,Brandonberg,MS,18952,US,46.967712071461165,-80.59543845721936,62555,Call Center Representative,25403,26-03-1972,370efab964a567392ef18ce9c3e2f8ed,1588082021,-14.438771526157375,128.81906942397836,0,,1,0,24.131284722222222,394.56
25-10-2022 17:03,2022,10,25,17:03,4884763177033016,Visa,12070,120701,Online Transaction,Royal Market,retail,5691,457.69,Daniel,Bigot,M,"57, avenue Marques",Merle,Guyotnec,94484,EU,52.52414746742424,-9.573384290464926,340215,Delivery Driver,17287,14-03-1999,d7eee2b2b6e6eabbd21fc7c460a0b242,1666697599,17.23569112269405,-42.92665007354425,0,,1,0,125.9283912037037,435.7
29-11-2020 11:34,2020,11,29,11:34,377097552575831,American Express,69158,691582,Online Transaction,Eastern Store,travel,3007,3625.79,Jamie,Lawson,F,3370 Tristan Isle Apt. 283,South Andrea,WI,42393,US,41.58400849889849,-85.25257908857472,7611220,Accountant,46263,20-06-1967,4ea7a15c07fcc64b1e5fc4ce4c1946e8,1606629887,1.5004572494511592,125.00028776170993,1,,1,0,8.95199074074074,3536.08
16-12-2022 17:14,2022,12,16,17:14,4083409609271330,Visa,14708,147080,Online Transaction,Euro Market,travel,3009,367.06,Jessica,Richardson,F,320/13 Larsen Villas,St. Daniel,Queensland,5745,APAC,-44.77255103805397,82.98465179079275,61573,Teacher,36465,23-10-1993,b8dcce5f109dd1fe83e6bce591569adb,1671191086,-39.31868163061567,-74.45749463829489,1,Expired Card,1,0,25.207291666666666,342.14
10-07-2021 17:52,2021,7,10,17:52,2720915866460878,Mastercard,55167,551670,Online Transaction,USA Market,online_shopping,5966,623.98,Jordan,Diaz,F,36759 Tate Rapids,Port Teresashire,WV,81502,US,32.884460712256484,-103.85708679349695,7085682,Electrician,61839,06-09-1979,40792d5637fada69d82dd24dcfe6a2df,1625919765,-37.18214983960087,76.34657959682276,0,Insufficient Funds,1,0,36.467777777777776,578.84
